1a 	-28.744320873617873
1b_pose_orig 	-36.52538581314206
1c_pose_orig 	-38.27750310830583
1d_pose_orig 	-37.878530848320445
3a 	-31.486178750611902
5_pose_orig 	-29.71148996076976
6a_pose_orig 	-38.259218976080085
6b_pose_orig 	-37.52866660876807
6e_pose_orig 	-37.66673486887998
7a_pose_orig 	-31.839732637769096
