2aa	30.64
2bb	32.15
2c	25.38
2ee	34.47
2e	29.69
2ff	32.81
2f	29.46
2gg	32.19
2g	30.07
2h	28.42
2i	29.21
2j	32.64
2k	31.46
2l	32.73
2m	31.05
2n	34.75
2o	34.00
2p	33.52
2q	34.10
2r	35.15
2s	35.04
2t	34.52
2u	33.76
2v	30.11
2x	31.75
2y	31.98
2z	30.67
3fln	33.00
3flq	34.00
3flw	32.41
3fly	31.73
3flz	27.93
3fmh	34.76
3fmk	35.42
