23	43.57
26	42.85
27	31.65
28	34.00
29	38.82
30	35.04
31	41.10
32	33.95
33	34.97
34	40.93
35	36.53
36	38.10
37	38.75
38	45.26
39	41.69
40	41.50
41	41.13
42	42.91
43	40.92
44	44.16
45	40.95
46	37.82
47	41.83
48	38.82
49	35.04
50	37.28
51	40.88
52	37.32
53	39.30
54	42.66
56	38.53
57	41.26
58	39.03
60	38.32
61	38.06
62	41.52
63	39.77
64	43.75
65	39.44
66	43.28
67	38.30
68	43.41
