23	-112.54
26	-113.05
27	-88.36
28	-92.58
29	-104.35
30	-93.53
31	-103.43
32	-92.84
33	-92.45
34	-101.83
35	-97.77
36	-104.42
37	-95.60
38	-113.99
39	-103.00
40	-101.33
41	-87.70
42	-111.63
43	-109.11
44	-116.82
45	-113.47
46	-106.01
47	-96.06
48	-100.95
49	-88.42
50	-103.49
51	-102.98
52	-101.33
53	-108.52
54	-111.01
56	-105.04
57	-112.33
58	-108.80
60	-104.55
61	-99.22
62	-107.80
63	-108.34
64	-116.05
65	-105.36
66	-113.99
67	-104.55
68	-112.50
