23	-10.727
26	-10.018
27	-8.273
28	-8.432
29	-9.634
30	-8.584
31	-9.850
32	-8.709
33	-8.843
34	-9.852
35	-9.123
36	-9.776
37	-9.971
38	-10.224
39	-6.925
40	-9.960
41	-7.516
42	-10.628
43	-10.019
44	-10.573
45	-10.761
46	-9.878
47	-9.021
48	-9.049
49	-8.671
50	-9.526
51	-10.603
52	-9.741
53	-10.233
54	-11.338
56	-9.821
57	-10.841
58	-10.313
60	-9.759
61	-9.258
62	-10.744
63	-10.252
64	-11.292
65	-9.831
66	-10.183
67	-9.611
68	-10.760
