13a	-8.780
13b	-8.107
13c	-7.992
13d	-8.626
13e	-8.277
13f	-7.889
13g	-7.374
13h	-8.121
13i	-8.073
13j	-7.714
13k	-8.418
13m	-8.403
13n	-7.826
13o	-7.866
17a	-8.009
17b	-7.753
17c	-8.431
17d	-6.793
17e	-7.794
17f	-8.246
17g	-7.480
17h	-8.077
17i	-8.044
24	-8.055
4a	-6.879
4b	-7.600
4c	-5.675
4d	-7.022
4i	-6.201
4j	-6.290
4k	-6.380
4l	-6.150
4m	-7.330
4n	-7.275
4o	-7.196
4p	-7.283
