20667	-112.52
20669	-85.40
20670	-98.38
23330	-96.87
23466	-82.18
23467	-87.11
23468	-89.26
23469	-97.28
23470	-96.24
23471	-88.76
23472	-82.81
23473	-97.65
23474	-104.14
23475	-95.29
23476	-94.66
23477	-94.79
23479	-94.54
23480	-100.84
23482	-100.85
23483	-98.52
23484	-125.24
23485	-103.66
23486	-106.25
