20667_2qbp	-7.38780
20669_2qbr	-5.96718
20670_2qbs	-6.29238
23330_2qbq	-6.49462
23466	-5.31022
23467	-5.35955
23468	-5.84274
23469	-5.91897
23470	-5.84299
23471	-5.36971
23472	-5.83448
23473	-5.95738
23474	-6.15492
23475	-6.30951
23476	-6.32017
23477_corr	-6.15006
23479_corr	-6.23910
23480	-5.84299
23482_corr	-6.04690
23483	-7.05998
23484	-7.04390
23485	-7.43441
23486	-7.38639
