17124	-5.98156
18624	-5.75988
18625	-5.82192
18626	-5.76727
18627	-5.77038
18628	-5.81499
18629	-5.85647
18630	-5.81870
18631	-5.89294
18632	-5.76228
18633	-5.73778
18634	-5.82984
18635	-5.96364
18636	-6.06753
18637	-5.93012
18638	-5.91279
18639	-5.75208
18652	-6.15440
18658	-5.85413
18659	-5.77590
18660	-6.15032
