23	95.71
26	94.64
27	70.89
28	76.54
29	87.06
30	75.99
31	87.77
32	74.61
33	74.80
34	85.09
35	80.20
36	89.59
37	85.45
38	102.03
39	87.45
40	92.58
41	77.85
42	94.67
43	93.14
44	100.11
45	96.36
46	89.66
47	86.04
48	83.44
49	79.08
50	89.77
51	92.53
52	81.87
53	89.75
54	95.70
56	86.58
57	92.40
58	88.45
60	89.24
61	87.12
62	94.62
63	91.18
64	96.71
65	91.58
66	98.11
67	89.27
68	94.98
