2aa	27.89
2bb	25.07
2c	28.01
2ee	28.43
2e	27.96
2ff	30.01
2f	27.59
2gg	29.14
2g	27.74
2h	29.55
2i	29.96
2j	29.56
2k	26.47
2l	28.26
2m	27.41
2n	28.09
2o	26.01
2p	27.12
2q	28.88
2r	29.69
2s	26.34
2t	26.34
2u	28.49
2v	25.16
2x	27.32
2y	24.98
2z	25.00
3fln	27.62
3flq	25.06
3flw	21.99
3fly	26.59
3flz	28.06
3fmh	22.20
3fmk	24.23
