2aa	-8.97470
2bb	-8.60747
2c	-8.91368
2ee	-10.13242
2e	-9.30342
2ff	-10.00721
2f	-8.99716
2gg	-9.92226
2g	-9.29778
2h	-9.26725
2i	-9.63636
2j	-10.06391
2k	-9.53561
2l	-9.72195
2m	-9.73841
2n	-9.23544
2o	-9.29658
2p	-9.12327
2q	-10.64373
2r	-9.90861
2s	-9.46487
2t	-9.95257
2u	-10.40693
2v	-9.01486
2x	-9.59598
2y	-9.20178
2z	-8.88938
3fln	-9.75542
3flq	-9.30488
3flw	-8.38484
3fly	-9.14303
3flz	-8.88777
3fmh	-8.87163
3fmk	-9.16090
